id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier
12444,Rod,Smith,NYG,RB,27,4,RB,weighted,0,120,0,NA,0,0,19
12447,Raheem,Mostert,SFO,RB,27,4,RB,average,3.43,75,0.2175,2.998132752,1.522,5.338,18
12447,Raheem,Mostert,SFO,RB,27,4,RB,robust,3.43,75,0.2175,3.143112,1.522,5.338,18
12447,Raheem,Mostert,SFO,RB,27,4,RB,weighted,3.270430108,76,0.094623656,2.998132752,1.31,5.091488372,18
12464,Damiere,Byrd,ARI,WR,26,4,WR,average,0,164,0,NA,0,0,NA
8673,Ted,Ginn Jr.,NOS,WR,34,12,WR,robust,7.47,77,0.15,0.281694,7.299,7.641,21
10308,Randall,Cobb,DAL,WR,29,8,WR,weighted,7.46,77,0.173763441,0.035355339,7.41,7.454593023,21
12465,Cameron,Meredith,NEP,WR,27,4,WR,average,0,164,0,NA,0,0,NA
10308,Randall,Cobb,DAL,WR,29,8,WR,robust,7.46,78,0.29,0.037065,7.4125,7.4575,21
13649,DaeSean,Hamilton,DEN,WR,24,1,WR,weighted,7.392473118,78,0.222473118,2.771858582,5.58,9.076093023,20
12471,Seth,Roberts,BAL,WR,28,5,WR,average,6.69,86,0.06,NA,6.69,6.69,26
13168,Josh,Reynolds,LAR,WR,24,2,WR,robust,7.18,79,0.025,0,7.18,7.18,22
13168,Josh,Reynolds,LAR,WR,24,2,WR,weighted,7.18,79,0.082956989,NA,7.18,7.18,22
12505,Adam,Humphries,TEN,WR,26,4,WR,average,8.585,64,0.065,2.800142853,6.768,10.332,17
13724,Richie,James,SFO,WR,24,1,WR,robust,7.16,80,0.07,0,7.16,7.16,23
13724,Richie,James,SFO,WR,24,1,WR,weighted,7.16,80,0.127956989,NA,7.16,7.16,23
12585,Daniel,Brown,NYJ,TE,27,4,TE,average,1.22,87,0.0275,0.862670273,0.061,1.159,16
12585,Daniel,Brown,NYJ,TE,27,4,TE,robust,1.22,87,0.0275,0.904386,0.061,1.159,16
12585,Daniel,Brown,NYJ,TE,27,4,TE,weighted,1.22,88,0.088333333,0.862670273,0,1.088069767,16
12586,Darius,Jennings,TEN,WR,27,4,WR,average,1.18,150,0.015,NA,1.18,1.18,NA
13668,D.J.,Chark,JAC,WR,23,1,WR,robust,7.15,81,0.2175,2.283204,5.764,8.536,23
13668,D.J.,Chark,JAC,WR,23,1,WR,weighted,7.034086022,81,0.134086022,2.177888886,5.61,8.356930233,23
12596,Matt,LaCosse,NEP,TE,27,4,TE,average,5.3,34,0.02,4.058792924,2.717,7.883,12
12596,Matt,LaCosse,NEP,TE,27,4,TE,robust,5.3,34,0.02,4.255062,2.717,7.883,12
12596,Matt,LaCosse,NEP,TE,27,4,TE,weighted,5.516021505,32,0.104301075,4.058792924,2.43,7.63618,12
12610,Carson,Wentz,PHI,QB,27,3,QB,average,20.51,6,0.2525,0.749533188,19.933,20.887,4
12610,Carson,Wentz,PHI,QB,27,3,QB,robust,20.51,6,0.2525,0.785778,19.933,20.887,4
12610,Carson,Wentz,PHI,QB,27,3,QB,weighted,20.46258065,7,0.427419355,0.749533188,19.88,20.82537209,4
12611,Jared,Goff,LAR,QB,25,3,QB,average,20.485,7,0.4775,2.283954903,18.9315,21.8385,3
12611,Jared,Goff,LAR,QB,25,3,QB,robust,20.485,7,0.4775,2.394399,18.9315,21.8385,3
12611,Jared,Goff,LAR,QB,25,3,QB,weighted,20.59903226,6,0.344086022,2.283954903,18.77,21.69961,3
12616,Jacoby,Brissett,IND,QB,27,3,QB,average,14.405,26,0.1,0.629325035,13.9045,14.7055,8
12616,Jacoby,Brissett,IND,QB,27,3,QB,robust,14.405,26,0.1,0.659757,13.9045,14.7055,8
12616,Jacoby,Brissett,IND,QB,27,3,QB,weighted,14.43096774,26,0.038817204,0.629325035,13.86,14.66723,8
12620,Dak,Prescott,DAL,QB,26,3,QB,average,19.595,11,0.34,0.304055916,19.3015,19.6885,5
12620,Dak,Prescott,DAL,QB,26,3,QB,robust,19.595,11,0.34,0.318759,19.3015,19.6885,5
12620,Dak,Prescott,DAL,QB,26,3,QB,weighted,19.60365591,11,0.255698925,0.304055916,19.28,19.67001,5
12621,Brandon,Allen,DEN,QB,27,3,QB,average,0,56,0,NA,0,0,10
12621,Brandon,Allen,DEN,QB,27,3,QB,robust,0,56,0,0,0,0,10
12621,Brandon,Allen,DEN,QB,27,3,QB,weighted,0,58,0,NA,0,0,10
12623,Jeff,Driskel,CIN,QB,26,3,QB,average,0,56,0,NA,0,0,10
12623,Jeff,Driskel,CIN,QB,26,3,QB,robust,0,56,0,0,0,0,10
12623,Jeff,Driskel,CIN,QB,26,3,QB,weighted,0,58,0,NA,0,0,10
12625,Ezekiel,Elliott,DAL,RB,24,3,RB,average,21.99,4,3.0875,1.909188309,20.675,23.105,2
12625,Ezekiel,Elliott,DAL,RB,24,3,RB,robust,21.99,4,3.0875,2.00151,20.675,23.105,2
12625,Ezekiel,Elliott,DAL,RB,24,3,RB,weighted,22.08408602,3,1.138333333,1.909188309,20.54,22.9889,2
12626,Derrick,Henry,TEN,RB,25,3,RB,average,14.02,16,0.2025,0.890954544,13.353,14.487,7
12626,Derrick,Henry,TEN,RB,25,3,RB,robust,14.02,16,0.2025,0.934038,13.353,14.487,7
12626,Derrick,Henry,TEN,RB,25,3,RB,weighted,14.05989247,17,0.196612903,0.890954544,13.29,14.43282,7
12627,C.J.,Prosise,SEA,RB,25,3,RB,average,1.79,92,0.005,NA,1.79,1.79,19
12627,C.J.,Prosise,SEA,RB,25,3,RB,robust,1.79,92,0.005,0,1.79,1.79,19
12627,C.J.,Prosise,SEA,RB,25,3,RB,weighted,1.79,93,0.020430108,NA,1.79,1.79,19
12629,Devontae,Booker,DEN,RB,27,3,RB,average,3.265,76,0.145,1.378858223,2.3875,4.1425,18
12629,Devontae,Booker,DEN,RB,27,3,RB,robust,3.265,76,0.145,1.445535,2.3875,4.1425,18
12629,Devontae,Booker,DEN,RB,27,3,RB,weighted,3.191612903,77,0.071612903,1.378858223,2.29,4.029127907,18
12630,Kenyan,Drake,MIA,RB,25,3,RB,average,11.76,28,0.2075,0.820243866,11.238,12.282,9
12630,Kenyan,Drake,MIA,RB,25,3,RB,robust,11.76,28,0.2075,0.859908,11.238,12.282,9
12630,Kenyan,Drake,MIA,RB,25,3,RB,weighted,11.80365591,28,0.324354839,0.820243866,11.18,12.23212,9
12631,Paul,Perkins,NYG,RB,25,3,RB,average,0.47,115,0.21,NA,0.47,0.47,19
12631,Paul,Perkins,NYG,RB,25,3,RB,robust,0.47,115,0.21,0,0.47,0.47,19
12631,Paul,Perkins,NYG,RB,25,3,RB,weighted,0.47,116,0.21,NA,0.47,0.47,19
12634,Jordan,Howard,PHI,RB,25,3,RB,average,8.755,40,0.315,0.473761543,8.4535,9.0565,12
12634,Jordan,Howard,PHI,RB,25,3,RB,robust,8.755,40,0.315,0.496671,8.4535,9.0565,12
12634,Jordan,Howard,PHI,RB,25,3,RB,weighted,8.780215054,41,0.393655914,0.473761543,8.42,9.02769,12
12635,Jonathan,Williams,IND,RB,25,3,RB,average,0,119,0,NA,0,0,19
12635,Jonathan,Williams,IND,RB,25,3,RB,robust,0,119,0,0,0,0,19
12635,Jonathan,Williams,IND,RB,25,3,RB,weighted,0,120,0,NA,0,0,19
12636,Wendell,Smallwood,WAS,RB,25,3,RB,average,1.35,98,0.02,0.212132034,1.215,1.485,19
12636,Wendell,Smallwood,WAS,RB,25,3,RB,robust,1.35,98,0.02,0.22239,1.215,1.485,19
12636,Wendell,Smallwood,WAS,RB,25,3,RB,weighted,1.338709677,100,0.037580645,0.212132034,1.2,1.46755814,19
12637,Peyton,Barber,TBB,RB,25,3,RB,average,9.28,39,0.2625,0.494974747,8.965,9.595,11
12637,Peyton,Barber,TBB,RB,25,3,RB,robust,9.28,39,0.2625,0.51891,8.965,9.595,11
12637,Peyton,Barber,TBB,RB,25,3,RB,weighted,9.306344086,40,0.679193548,0.494974747,8.93,9.5649,11
12639,Tyler,Ervin,JAC,RB,26,3,RB,average,0,119,0,NA,0,0,19
12639,Tyler,Ervin,JAC,RB,26,3,RB,robust,0,119,0,0,0,0,19
12639,Tyler,Ervin,JAC,RB,26,3,RB,weighted,0,120,0,NA,0,0,19
12646,Corey,Coleman,NYG,WR,25,3,WR,average,0,164,0,NA,0,0,NA
13348,David,Moore,SEA,WR,24,2,WR,robust,7.03,82,0.2275,0,7.03,7.03,24
13348,David,Moore,SEA,WR,24,2,WR,weighted,7.03,82,0.3,NA,7.03,7.03,24
12647,Will,Fuller,HOU,WR,25,3,WR,average,10.75,44,0.0925,0.275771645,10.5595,10.9105,13
12665,Geronimo,Allison,GBP,WR,25,3,WR,robust,6.835,83,0.105,2.942961,5.0485,8.6215,24
11812,Ryan,Grant,OAK,WR,29,5,WR,weighted,6.77,83,0.082204301,Inf,6.77,6.77,25
12648,Josh,Doctson,MIN,WR,27,3,WR,average,8.33,67,0.12,NA,8.33,8.33,19
11812,Ryan,Grant,OAK,WR,29,5,WR,robust,6.77,84,0.08,0,6.77,6.77,25
12471,Seth,Roberts,BAL,WR,28,5,WR,weighted,6.69,84,0.006397849,Inf,6.69,6.69,26
12650,Tyler,Boyd,CIN,WR,25,3,WR,average,14.755,20,0.3575,0.431335137,14.4805,15.0295,7
12471,Seth,Roberts,BAL,WR,28,5,WR,robust,6.69,86,0.06,0,6.69,6.69,26
12665,Geronimo,Allison,GBP,WR,25,3,WR,weighted,6.685591398,85,0.009946237,2.807213921,4.85,8.390686047,24
12652,Michael,Thomas,NOS,WR,26,3,WR,average,19.315,3,0.215,1.859690835,18.1315,20.4985,2
14113,Mecole,Hardman,KCC,WR,21,0,WR,robust,6.69,85,0.02,0.44478,6.39,6.93,25
13664,Trey,Quinn,WAS,WR,24,1,WR,weighted,6.681612903,86,0.04516129,0.572756493,6.23,6.96467,26
12656,Rashard,Higgins,CLE,WR,25,3,WR,average,5.315,99,0.15,2.305168107,3.843,6.777,31
13664,Trey,Quinn,WAS,WR,24,1,WR,robust,6.65,87,0.0975,0.600453,6.2705,6.9995,26
14113,Mecole,Hardman,KCC,WR,21,0,WR,weighted,6.669677419,87,0.153064516,0.424264069,6.36,6.895116279,25
12657,Tajae,Sharpe,TEN,WR,25,3,WR,average,3.39,119,0.09,NA,3.39,3.39,37
11758,Cody,Latimer,NYG,WR,27,5,WR,robust,6.61,88,0.1475,0.133434,6.529,6.691,26
11758,Cody,Latimer,NYG,WR,27,5,WR,weighted,6.603225806,88,0.213924731,0.127279221,6.52,6.680534884,26
12658,Sterling,Shepard,NYG,WR,26,3,WR,average,12.16,36,0.1725,2.644579362,10.377,13.743,11
14125,Miles,Boykin,BAL,WR,23,0,WR,robust,6.495,89,0.1025,2.942961,4.6685,8.2415,26
12814,Jakeem,Grant,MIA,WR,27,3,WR,weighted,6.43,89,0.09344086,NA,6.43,6.43,27
12660,Pharoh,Cooper,CIN,WR,24,3,WR,average,0,164,0,NA,0,0,NA
12814,Jakeem,Grant,MIA,WR,27,3,WR,robust,6.43,90,0.2175,0,6.43,6.43,27
14125,Miles,Boykin,BAL,WR,23,0,WR,weighted,6.348602151,90,0.151344086,2.807213921,4.47,8.010686047,26
12665,Geronimo,Allison,GBP,WR,25,3,WR,average,6.835,83,0.105,2.807213921,5.0485,8.6215,24
10973,Cole,Beasley,BUF,WR,30,7,WR,robust,6.355,91,0.365,0.600453,5.9905,6.7195,27
10973,Cole,Beasley,BUF,WR,30,7,WR,weighted,6.324516129,91,0.316075269,0.572756493,5.95,6.672406977,27
12675,Mike,Thomas,LAR,WR,25,3,WR,average,1.31,146,0.035,NA,1.31,1.31,NA
13316,Trent,Taylor,SFO,WR,25,2,WR,robust,6.07,92,0.235,0,6.07,6.07,28
13316,Trent,Taylor,SFO,WR,25,2,WR,weighted,6.07,92,0.216505376,NA,6.07,6.07,28
12676,Hunter,Henry,LAC,TE,25,3,TE,average,11.62,6,0.1375,1.979898987,10.36,12.88,3
12676,Hunter,Henry,LAC,TE,25,3,TE,robust,11.62,6,0.1375,2.07564,10.36,12.88,3
12676,Hunter,Henry,LAC,TE,25,3,TE,weighted,11.72537634,6,0.239301075,1.979898987,10.22,12.7596,3
12677,Austin,Hooper,ATL,TE,25,3,TE,average,9.69,13,0.33,0.721248917,9.231,10.149,7
12677,Austin,Hooper,ATL,TE,25,3,TE,robust,9.69,13,0.33,0.756126,9.231,10.149,7
12677,Austin,Hooper,ATL,TE,25,3,TE,weighted,9.651612903,13,0.263387097,0.721248917,9.18,10.08969767,7
12678,Tyler,Higbee,LAR,TE,26,3,TE,average,4.65,40,0.3,0.749533188,4.173,5.127,14
12678,Tyler,Higbee,LAR,TE,26,3,TE,robust,4.65,40,0.3,0.785778,4.173,5.127,14
12678,Tyler,Higbee,LAR,TE,26,3,TE,weighted,4.610107527,40,0.307258065,0.749533188,4.12,5.065372093,14
12680,Nick,Vannett,SEA,TE,26,3,TE,average,3.86,48,0.1375,0.806101731,3.347,4.373,15
12680,Nick,Vannett,SEA,TE,26,3,TE,robust,3.86,48,0.1375,0.845082,3.347,4.373,15
12680,Nick,Vannett,SEA,TE,26,3,TE,weighted,3.817096774,48,0.097795699,0.806101731,3.29,4.30672093,15
12681,Jerell,Adams,HOU,TE,27,3,TE,average,2.97,59,0.0925,NA,2.97,2.97,16
12681,Jerell,Adams,HOU,TE,27,3,TE,robust,2.97,59,0.0925,0,2.97,2.97,16
12681,Jerell,Adams,HOU,TE,27,3,TE,weighted,2.97,59,0.150645161,NA,2.97,2.97,16
12773,Chris,Moore,BAL,WR,26,3,WR,average,4.5,112,0.0525,NA,4.5,4.5,35
13165,Ryan,Switzer,PIT,WR,25,2,WR,robust,5.91,93,0.165,0.726474,5.469,6.351,28
13165,Ryan,Switzer,PIT,WR,25,2,WR,weighted,5.94688172,93,0.186827957,0.692964646,5.42,6.30886,28
12777,Ricardo,Louis,MIA,WR,25,3,WR,average,0,164,0,NA,0,0,NA
13653,Robert,Foster,BUF,WR,25,1,WR,robust,5.76,94,0.075,0,5.76,5.76,29
12785,Demarcus,Robinson,KCC,WR,25,3,WR,weighted,5.760107527,94,0.060107527,0.565685425,5.33,6.0556,28
12785,Demarcus,Robinson,KCC,WR,25,3,WR,average,5.73,95,0.165,0.565685425,5.37,6.09,28
12785,Demarcus,Robinson,KCC,WR,25,3,WR,robust,5.73,95,0.165,0.59304,5.37,6.09,28
13653,Robert,Foster,BUF,WR,25,1,WR,weighted,5.76,95,0.19655914,NA,5.76,5.76,29
12792,Seth,DeValve,JAC,TE,26,3,TE,average,0,95,0,NA,0,0,16
12792,Seth,DeValve,JAC,TE,26,3,TE,robust,0,95,0,0,0,0,16
12792,Seth,DeValve,JAC,TE,26,3,TE,weighted,0,96,0,NA,0,0,16
12800,Trevor,Davis,GBP,WR,26,3,WR,average,3.05,122,0.045,NA,3.05,3.05,40
13412,Keelan,Cole,JAC,WR,26,2,WR,robust,5.64,96,0.1525,0,5.64,5.64,30
13412,Keelan,Cole,JAC,WR,26,2,WR,weighted,5.64,96,0.163602151,NA,5.64,5.64,30
12801,Tyreek,Hill,KCC,WR,25,3,WR,average,18.63,6,0.62,NA,18.63,18.63,2
12197,Breshad,Perriman,TBB,WR,26,4,WR,robust,5.49,97,0.09,0.481845,5.1925,5.7775,30
10734,Jarius,Wright,CAR,WR,30,7,WR,weighted,5.48688172,97,0.151774194,0.035355339,5.46,5.50535,31
12806,Andy,Janovich,DEN,RB,26,3,RB,average,0,119,0,NA,0,0,19
12806,Andy,Janovich,DEN,RB,26,3,RB,robust,0,119,0,0,0,0,19
12806,Andy,Janovich,DEN,RB,26,3,RB,weighted,0,120,0,NA,0,0,19
12814,Jakeem,Grant,MIA,WR,27,3,WR,average,6.43,90,0.2175,NA,6.43,6.43,27
10734,Jarius,Wright,CAR,WR,30,7,WR,robust,5.485,98,0.1975,0.037065,5.4625,5.5075,31
12197,Breshad,Perriman,TBB,WR,26,4,WR,weighted,5.465913978,98,0.267419355,0.459619408,5.16,5.739709302,30
12815,Nate,Sudfeld,PHI,QB,26,3,QB,average,0,56,0,NA,0,0,10
12815,Nate,Sudfeld,PHI,QB,26,3,QB,robust,0,56,0,0,0,0,10
12815,Nate,Sudfeld,PHI,QB,26,3,QB,weighted,0,58,0,NA,0,0,10
12816,David,Morgan,MIN,TE,26,3,TE,average,0,95,0,NA,0,0,16
12816,David,Morgan,MIN,TE,26,3,TE,robust,0,95,0,0,0,0,16
12816,David,Morgan,MIN,TE,26,3,TE,weighted,0,96,0,NA,0,0,16
12822,Dan,Vitale,GBP,RB,26,3,RB,average,0,119,0,NA,0,0,19
12822,Dan,Vitale,GBP,RB,26,3,RB,robust,0,119,0,0,0,0,19
12822,Dan,Vitale,GBP,RB,26,3,RB,weighted,0,120,0,NA,0,0,19
12823,Derek,Watt,LAC,RB,27,3,RB,average,0,119,0,NA,0,0,19
12823,Derek,Watt,LAC,RB,27,3,RB,robust,0,119,0,0,0,0,19
12823,Derek,Watt,LAC,RB,27,3,RB,weighted,0,120,0,NA,0,0,19
12824,Cody,Core,NYG,WR,25,3,WR,average,0.36,163,0.36,NA,0.36,0.36,NA
12656,Rashard,Higgins,CLE,WR,25,3,WR,robust,5.315,99,0.15,2.416638,3.843,6.777,31
13167,Taywan,Taylor,CLE,WR,24,2,WR,weighted,5.204301075,99,0.072956989,1.088944443,4.46,5.833465116,31
12833,Rico,Gathers,CLE,TE,25,3,TE,average,0,95,0,NA,0,0,16
12833,Rico,Gathers,CLE,TE,25,3,TE,robust,0,95,0,0,0,0,16
12833,Rico,Gathers,CLE,TE,25,3,TE,weighted,0,96,0,NA,0,0,16
12845,Dwayne,Washington,NOS,RB,25,3,RB,average,0.94,110,0.05,NA,0.94,0.94,19
12845,Dwayne,Washington,NOS,RB,25,3,RB,robust,0.94,110,0.05,0,0.94,0.94,19
12845,Dwayne,Washington,NOS,RB,25,3,RB,weighted,0.94,112,0.05,NA,0.94,0.94,19
12857,DeAndre,Washington,OAK,RB,26,3,RB,average,2.875,79,0.0525,0.190918831,2.7535,2.9965,18
12857,DeAndre,Washington,OAK,RB,26,3,RB,robust,2.875,79,0.0525,0.200151,2.7535,2.9965,18
12857,DeAndre,Washington,OAK,RB,26,3,RB,weighted,2.88516129,80,0.118763441,0.190918831,2.74,2.98489,18
12868,Ben,Braunecker,CHI,TE,25,3,TE,average,0.995,92,0.295,0.007071068,0.9905,0.9995,16
12868,Ben,Braunecker,CHI,TE,25,3,TE,robust,0.995,92,0.295,0.007413,0.9905,0.9995,16
12868,Ben,Braunecker,CHI,TE,25,3,TE,weighted,0.994623656,93,0.295376344,0.007071068,0.99,0.998918605,16
12871,D.J.,Foster,ARI,RB,26,3,RB,average,0.94,111,0.255,NA,0.94,0.94,19
12871,D.J.,Foster,ARI,RB,26,3,RB,robust,0.94,111,0.255,0,0.94,0.94,19
12871,D.J.,Foster,ARI,RB,26,3,RB,weighted,0.94,112,0.255,NA,0.94,0.94,19
12912,Jalen,Richard,OAK,RB,26,3,RB,average,9.76,37,0.255,1.004091629,9.121,10.399,11
12912,Jalen,Richard,OAK,RB,26,3,RB,robust,9.76,37,0.255,1.052646,9.121,10.399,11
12912,Jalen,Richard,OAK,RB,26,3,RB,weighted,9.70655914,38,0.382150538,1.004091629,9.05,10.31644186,11
12913,Alex,Erickson,CIN,WR,27,3,WR,average,2.37,127,0.025,NA,2.37,2.37,45
13167,Taywan,Taylor,CLE,WR,24,2,WR,robust,5.26,100,0.235,1.141602,4.537,5.923,31
12656,Rashard,Higgins,CLE,WR,25,3,WR,weighted,5.192688172,100,0.219247312,2.305168107,3.68,6.587465116,31
12916,Johnny,Holton,FA,WR,28,3,WR,average,0,164,0,NA,0,0,NA
10983,Chris,Hogan,CAR,WR,31,8,WR,robust,5.07,101,0.0925,0,5.07,5.07,32
10983,Chris,Hogan,CAR,WR,31,8,WR,weighted,5.07,101,0.202956989,Inf,5.07,5.07,32
12923,C.J.,Ham,MIN,RB,26,3,RB,average,1.35,99,0.09,0.954594155,0.0675,1.2825,19
12923,C.J.,Ham,MIN,RB,26,3,RB,robust,1.35,99,0.09,1.000755,0.0675,1.2825,19
12923,C.J.,Ham,MIN,RB,26,3,RB,weighted,1.35,99,0.01983871,0.954594155,0,1.204011628,19
12929,Troymaine,Pope,LAC,RB,26,3,RB,average,2.27,86,0.1275,NA,2.27,2.27,19
12929,Troymaine,Pope,LAC,RB,26,3,RB,robust,2.27,86,0.1275,0,2.27,2.27,19
12929,Troymaine,Pope,LAC,RB,26,3,RB,weighted,2.27,87,0.115268817,NA,2.27,2.27,19
12930,Robby,Anderson,NYJ,WR,26,3,WR,average,12.64,32,0.245,1.216223664,11.776,13.324,10
14104,A.J.,Brown,TEN,WR,22,0,WR,robust,4.98,102,0.08,2.083053,3.6805,6.2095,32
14104,A.J.,Brown,TEN,WR,22,0,WR,weighted,4.87688172,102,0.048387097,1.986970055,3.54,6.046127907,32
12934,Chester,Rogers,IND,WR,25,3,WR,average,4.12,117,0.4725,NA,4.12,4.12,36
14109,Terry,McLaurin,WAS,WR,23,0,WR,robust,4.975,103,0.1725,2.357334,3.519,6.381,32
14109,Terry,McLaurin,WAS,WR,23,0,WR,weighted,4.857204301,103,0.067311828,2.248599564,3.36,6.196116279,32
12955,Chris,Manhertz,CAR,TE,27,3,TE,average,2.65,63,0.1025,1.87383297,0.1325,2.5175,16
12955,Chris,Manhertz,CAR,TE,27,3,TE,robust,2.65,63,0.1025,1.964445,0.1325,2.5175,16
12955,Chris,Manhertz,CAR,TE,27,3,TE,weighted,2.65,63,0.133763441,1.87383297,0,2.363430233,16
13065,Eric,Tomlinson,NYG,TE,27,4,TE,average,1.31,85,0.075,0.926309883,0.0655,1.2445,16
13065,Eric,Tomlinson,NYG,TE,27,4,TE,robust,1.31,85,0.075,0.971103,0.0655,1.2445,16
13065,Eric,Tomlinson,NYG,TE,27,4,TE,weighted,1.31,86,0.075,0.926309883,0,1.168337209,16
13067,Alex,Ellis,FA,TE,26,3,TE,average,0,95,0,NA,0,0,16
13067,Alex,Ellis,FA,TE,26,3,TE,robust,0,95,0,0,0,0,16
13067,Alex,Ellis,FA,TE,26,3,TE,weighted,0,96,0,NA,0,0,16
13108,J.D.,McKissic,DET,RB,26,3,RB,average,2.745,83,0.3475,0.827314934,2.2185,3.2715,18
13108,J.D.,McKissic,DET,RB,26,3,RB,robust,2.745,83,0.3475,0.867321,2.2185,3.2715,18
13108,J.D.,McKissic,DET,RB,26,3,RB,weighted,2.700967742,83,0.111451613,0.827314934,2.16,3.203476744,18
13113,Deshaun,Watson,HOU,QB,24,2,QB,average,22.245,4,1.35,1.788980156,20.9065,23.1835,2
13113,Deshaun,Watson,HOU,QB,24,2,QB,robust,22.245,4,1.35,1.875489,20.9065,23.1835,2
13113,Deshaun,Watson,HOU,QB,24,2,QB,weighted,22.32516129,4,1.390913978,1.788980156,20.78,23.07471,2
13114,DeShone,Kizer,OAK,QB,23,2,QB,average,0,56,0,NA,0,0,10
13114,DeShone,Kizer,OAK,QB,23,2,QB,robust,0,56,0,0,0,0,10
13114,DeShone,Kizer,OAK,QB,23,2,QB,weighted,0,58,0,NA,0,0,10
13115,Mitchell,Trubisky,CHI,QB,25,2,QB,average,17.195,21,0.5425,1.817264428,15.9385,18.2515,6
13115,Mitchell,Trubisky,CHI,QB,25,2,QB,robust,17.195,21,0.5425,1.905141,15.9385,18.2515,6
13115,Mitchell,Trubisky,CHI,QB,25,2,QB,weighted,17.28419355,21,0.548333333,1.817264428,15.81,18.14099,6
13116,Patrick,Mahomes,KCC,QB,24,2,QB,average,27.135,1,4.55,0.912167748,26.2545,27.4155,1
13116,Patrick,Mahomes,KCC,QB,24,2,QB,robust,27.135,1,4.55,0.956277,26.2545,27.4155,1
13116,Patrick,Mahomes,KCC,QB,24,2,QB,weighted,27.06387097,1,4.53344086,0.912167748,26.19,27.3405,1
13119,Joshua,Dobbs,PIT,QB,24,2,QB,average,0,56,0,NA,0,0,10
13119,Joshua,Dobbs,PIT,QB,24,2,QB,robust,0,56,0,0,0,0,10
13119,Joshua,Dobbs,PIT,QB,24,2,QB,weighted,0,58,0,NA,0,0,10
13121,Chad,Kelly,IND,QB,25,2,QB,average,0,56,0,NA,0,0,10
13121,Chad,Kelly,IND,QB,25,2,QB,robust,0,56,0,0,0,0,10
13121,Chad,Kelly,IND,QB,25,2,QB,weighted,0,58,0,NA,0,0,10
13124,Cooper,Rush,DAL,QB,26,2,QB,average,0,56,0,NA,0,0,10
13124,Cooper,Rush,DAL,QB,26,2,QB,robust,0,56,0,0,0,0,10
13124,Cooper,Rush,DAL,QB,26,2,QB,weighted,0,58,0,NA,0,0,10
13125,C.J.,Beathard,SFO,QB,26,2,QB,average,0,56,0,NA,0,0,10
13125,C.J.,Beathard,SFO,QB,26,2,QB,robust,0,56,0,0,0,0,10
13125,C.J.,Beathard,SFO,QB,26,2,QB,weighted,0,58,0,NA,0,0,10
13127,Nathan,Peterman,OAK,QB,25,2,QB,average,0,56,0,NA,0,0,10
13127,Nathan,Peterman,OAK,QB,25,2,QB,robust,0,56,0,0,0,0,10
13127,Nathan,Peterman,OAK,QB,25,2,QB,weighted,0,58,0,NA,0,0,10
13128,Dalvin,Cook,MIN,RB,24,2,RB,average,17.79,7,0.7825,1.088944443,16.997,18.383,4
13128,Dalvin,Cook,MIN,RB,24,2,RB,robust,17.79,7,0.7825,1.141602,16.997,18.383,4
13128,Dalvin,Cook,MIN,RB,24,2,RB,weighted,17.84043011,7,0.889946237,1.088944443,16.92,18.31678,4
13129,Leonard,Fournette,JAC,RB,24,2,RB,average,13.7,20,0.2275,1.187939392,12.844,14.356,7
13129,Leonard,Fournette,JAC,RB,24,2,RB,robust,13.7,20,0.2275,1.245384,12.844,14.356,7
13129,Leonard,Fournette,JAC,RB,24,2,RB,weighted,13.75569892,20,0.280752688,1.187939392,12.76,14.28376,7
13130,Christian,McCaffrey,CAR,RB,23,2,RB,average,25.895,1,3.6525,4.376990976,23.1095,28.6805,1
13130,Christian,McCaffrey,CAR,RB,23,2,RB,robust,25.895,1,3.6525,4.588647,23.1095,28.6805,1
13130,Christian,McCaffrey,CAR,RB,23,2,RB,weighted,25.66204301,1,3.31311828,4.376990976,22.8,28.32061628,1
13131,Joe,Mixon,CIN,RB,23,2,RB,average,13.86,17,0.11,4.143645738,11.123,16.397,6
13131,Joe,Mixon,CIN,RB,23,2,RB,robust,13.86,17,0.11,4.344018,11.123,16.397,6
13131,Joe,Mixon,CIN,RB,23,2,RB,weighted,14.07301075,16,0.084247312,4.143645738,10.83,16.14502,6
13132,Alvin,Kamara,NOS,RB,23,2,RB,average,22.015,3,1.0475,0.304055916,21.7215,22.1085,2
13132,Alvin,Kamara,NOS,RB,23,2,RB,robust,22.015,3,1.0475,0.318759,21.7215,22.1085,2
13132,Alvin,Kamara,NOS,RB,23,2,RB,weighted,22.02365591,4,3.12811828,0.304055916,21.7,22.09001,2
13133,Samaje,Perine,CIN,RB,24,2,RB,average,0.19,117,0.115,NA,0.19,0.19,19
13133,Samaje,Perine,CIN,RB,24,2,RB,robust,0.19,117,0.115,0,0.19,0.19,19
13133,Samaje,Perine,CIN,RB,24,2,RB,weighted,0.19,118,0.115,Inf,0.19,0.19,19
13135,Wayne,Gallman,NYG,RB,25,2,RB,average,4.3,72,0.15,1.753624817,3.184,5.416,18
13135,Wayne,Gallman,NYG,RB,25,2,RB,robust,4.3,72,0.15,1.838424,3.184,5.416,18
13135,Wayne,Gallman,NYG,RB,25,2,RB,weighted,4.206666667,73,0.070215054,1.753624817,3.06,5.271813953,18
