"","id","first_name","last_name","team.x","position","age","exp","pos.x","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","player","pos.y","team.y","opp_team","draftkings_cost","draftkings_fp","draftkings_value"
"366","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","weighted",0.768576364321797,52,0.0552773299401463,0.405274034629066,0,0.844889430441443,12,"Teddy Bridgewater","QB","NO","LA","$4400","0","N/A"
"367","11642","Blake","Bortles","LAR","QB",28,5,"QB","average",2.65883333333333,50,0.722284816458663,3.07824011228638,0.1422,6.30626666666667,10,"Blake Bortles","QB","LA","NO","$4400","0","N/A"
"368","11642","Blake","Bortles","LAR","QB",28,5,"QB","robust",1.3335,50,0.0597766776451216,0.4566408,0.1422,6.30626666666667,10,"Blake Bortles","QB","LA","NO","$4400","0","N/A"
"369","11642","Blake","Bortles","LAR","QB",28,5,"QB","weighted",3.05823852543487,33,1.04032078393682,3.45858500329899,0,6.1525494393476,10,"Blake Bortles","QB","LA","NO","$4400","0","N/A"
"370","11643","A.J.","McCarron","HOU","QB",29,5,"QB","average",0.319222222222222,78,0.169222222222222,0.206618341124134,0.02005,0.412,13,"A.J. McCarron","QB","HOU","JAC","$4200","0","N/A"
"371","11643","A.J.","McCarron","HOU","QB",29,5,"QB","robust",0.342416666666667,77,0.0456666666666667,0.2063285,0.02005,0.412,13,"A.J. McCarron","QB","HOU","JAC","$4200","0","N/A"
"372","11643","A.J.","McCarron","HOU","QB",29,5,"QB","weighted",0.276359165424739,62,0.0143852499240532,0.212528366180345,0,0.368672238372093,13,"A.J. McCarron","QB","HOU","JAC","$4200","0","N/A"
"373","11644","Derek","Carr","OAK","QB",28,5,"QB","average",17.9370393617192,21,0.819884049464783,1.41584113562168,16.0824226596104,19.541,5,"Derek Carr","QB","OAK","KC","$5100","17.06","3.35"
"374","11644","Derek","Carr","OAK","QB",28,5,"QB","robust",18.0031119705341,21,0.69019492938439,1.55673,16.0824226596104,19.541,5,"Derek Carr","QB","OAK","KC","$5100","17.06","3.35"
"375","11644","Derek","Carr","OAK","QB",28,5,"QB","weighted",17.9299327247442,18,0.431318174862987,1.53120072719083,16.0116,19.5392252906977,5,"Derek Carr","QB","OAK","KC","$5100","17.06","3.35"
"376","11647","Logan","Thomas","DET","TE",28,5,"TE","average",0.004,97,0.004,0.00282842712474619,2e-04,0.0038,13,"Logan Thomas","TE","DET","LAC","$2500","0.66","0.26"
"377","11647","Logan","Thomas","DET","TE",28,5,"TE","robust",0.004,97,0.004,0.0029652,2e-04,0.0038,13,"Logan Thomas","TE","DET","LAC","$2500","0.66","0.26"
"378","11647","Logan","Thomas","DET","TE",28,5,"TE","weighted",0.004,97,0.004,0.00282842712474619,0,0.00355683890577508,13,"Logan Thomas","TE","DET","LAC","$2500","0.66","0.26"
"379","11657","Carlos","Hyde","HOU","RB",29,5,"RB","average",8.51355618518413,52,0.181660416051924,1.76485005043143,7.37182530740226,11.2885,NA,"Carlos Hyde","RB","HOU","JAC","$3600","7.71","2.14"
"380","11657","Carlos","Hyde","HOU","RB",29,5,"RB","robust",7.93975605857976,55,0.0934266933259567,0.681995999999999,7.37182530740226,11.2885,NA,"Carlos Hyde","RB","HOU","JAC","$3600","7.71","2.14"
"381","11657","Carlos","Hyde","HOU","RB",29,5,"RB","weighted",8.61713461312337,39,0.447236934047627,1.98556221138647,7.31689329628894,11.3730600263852,NA,"Carlos Hyde","RB","HOU","JAC","$3600","7.71","2.14"
"382","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","average",3.48675,115,0.0775999999999999,2.66879470922737,0.7236,6.8506,9,"De'Anthony Thomas","WR","KC","OAK","$3200","4.26","1.33"
"383","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","robust",3.22225,116,0.162625,2.0504358,0.7236,6.8506,9,"De'Anthony Thomas","WR","KC","OAK","$3200","4.26","1.33"
"384","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","weighted",3.8428114353736,110,0.0806760225523591,3.15527830319525,0.36,6.93931675,9,"De'Anthony Thomas","WR","KC","OAK","$3200","4.26","1.33"
"385","11660","Devonta","Freeman","ATL","RB",27,5,"RB","average",13.6471912641904,28,0.147191264190386,1.55147404002532,12.01215,16.1155,7,"Devonta Freeman","RB","ATL","PHI","$5000","13.14","2.63"
"386","11660","Devonta","Freeman","ATL","RB",27,5,"RB","robust",13.4651490922818,30,0.215149092281814,1.29989187315467,12.01215,16.1155,7,"Devonta Freeman","RB","ATL","PHI","$5000","13.14","2.63"
"387","11660","Devonta","Freeman","ATL","RB",27,5,"RB","weighted",13.7666969513683,22,0.169315742550774,1.67762888866783,11.981,16.1428192612137,7,"Devonta Freeman","RB","ATL","PHI","$5000","13.14","2.63"
"388","11670","Sammy","Watkins","KCC","WR",26,5,"WR","average",19.490625,4,0.14040277777778,1.98440706779488,16.61055,21.532,1,"Sammy Watkins","WR","KC","OAK","$7200","16.69","2.32"
"389","11670","Sammy","Watkins","KCC","WR",26,5,"WR","robust",19.46475,6,0.374749999999999,1.823598,16.61055,21.532,1,"Sammy Watkins","WR","KC","OAK","$7200","16.69","2.32"
"390","11670","Sammy","Watkins","KCC","WR",26,5,"WR","weighted",19.5736771882925,6,0.25843994654641,2.09993080044315,16.564,21.5398522427441,1,"Sammy Watkins","WR","KC","OAK","$7200","16.69","2.32"
"391","11671","Mike","Evans","TBB","WR",26,5,"WR","average",17.051,11,0.276402512722647,1.79324378372187,15.28225,19.72,2,"Mike Evans","WR","TB","CAR","$7000","15.3","2.19"
"392","11671","Mike","Evans","TBB","WR",26,5,"WR","robust",16.524,11,0.128270038167937,1.3306335,15.28225,19.72,2,"Mike Evans","WR","TB","CAR","$7000","15.3","2.19"
"393","11671","Mike","Evans","TBB","WR",26,5,"WR","weighted",17.273952263945,11,0.458291277821289,1.93958183382402,15.27,19.7330870712401,2,"Mike Evans","WR","TB","CAR","$7000","15.3","2.19"
"394","11672","Marqise","Lee","JAC","WR",28,5,"WR","average",4.41841666666667,103,0.158116666666666,2.47421491925553,2.279,7.9125,8,"Marqise Lee","WR","JAC","HOU","$4200","2.89","0.69"
"395","11672","Marqise","Lee","JAC","WR",28,5,"WR","robust",3.93525,107,0.218,0.9837051,2.279,7.9125,8,"Marqise Lee","WR","JAC","HOU","$4200","2.89","0.69"
"396","11672","Marqise","Lee","JAC","WR",28,5,"WR","weighted",4.47855026780414,102,0.311504003563742,2.7510965213136,2.071,7.88354069767442,8,"Marqise Lee","WR","JAC","HOU","$4200","2.89","0.69"
"397","11674","Brandin","Cooks","LAR","WR",26,5,"WR","average",15.756375,16,0.611770833333333,2.29541891212538,13.6505,19.2195,2,"Brandin Cooks","WR","LA","NO","$6300","13.93","2.21"
"398","11674","Brandin","Cooks","LAR","WR",26,5,"WR","robust",15.21075,15,0.131500000000001,1.882902,13.6505,19.2195,2,"Brandin Cooks","WR","LA","NO","$6300","13.93","2.21"
"399","11674","Brandin","Cooks","LAR","WR",26,5,"WR","weighted",15.8010472247776,16,0.336722028633289,2.47378866635427,13.5,19.2886978891821,2,"Brandin Cooks","WR","LA","NO","$6300","13.93","2.21"
"400","11675","Davante","Adams","GBP","WR",27,5,"WR","average",19.296,6,0.438249999999996,2.51702355046023,16.408,23.08,1,"Davante Adams","WR","GB","MIN","$7700","18.83","2.45"
"401","11675","Davante","Adams","GBP","WR",27,5,"WR","robust",19.1225,7,0.962625000000003,1.9963209,16.408,23.08,1,"Davante Adams","WR","GB","MIN","$7700","18.83","2.45"
"402","11675","Davante","Adams","GBP","WR",27,5,"WR","weighted",19.416747723675,7,0.845744675384299,2.74474351063397,16.1,23.1323482849604,1,"Davante Adams","WR","GB","MIN","$7700","18.83","2.45"
"403","11677","Donte","Moncrief","PIT","WR",26,5,"WR","average",9.66507142857143,51,0.346140281095716,0.761240309970386,8.6093,10.3966,5,"Donte Moncrief","WR","PIT","SEA","$4000","10.45","2.61"
"404","11677","Donte","Moncrief","PIT","WR",26,5,"WR","robust",9.5875,51,0.339603678929766,0.590074799999999,8.6093,10.3966,5,"Donte Moncrief","WR","PIT","SEA","$4000","10.45","2.61"
"405","11677","Donte","Moncrief","PIT","WR",26,5,"WR","weighted",9.61290900069372,51,0.163260424138633,0.802549180030627,8.339,10.3929785714286,5,"Donte Moncrief","WR","PIT","SEA","$4000","10.45","2.61"
"406","11678","Allen","Robinson","CHI","WR",26,5,"WR","average",14.4746666666667,23,0.356756944444443,1.56021110636624,12.8526,16.801,3,"Allen Robinson","WR","CHI","DEN","$6100","13.26","2.17"
"407","11678","Allen","Robinson","CHI","WR",26,5,"WR","robust",14.123,24,0.457250000000002,0.726474,12.8526,16.801,3,"Allen Robinson","WR","CHI","DEN","$6100","13.26","2.17"
"408","11678","Allen","Robinson","CHI","WR",26,5,"WR","weighted",14.5169230346625,24,0.47913737720971,1.68683649656237,12.63,16.8523667546174,3,"Allen Robinson","WR","CHI","DEN","$6100","13.26","2.17"
"409","11679","Odell","Beckham","CLE","WR",27,5,"WR","average",19.0823333333333,7,0.911108333333335,2.45957054541177,15.59725,22.377,1,"Odell Beckham","WR","CLE","NYJ","$7800","16.82","2.16"
"410","11679","Odell","Beckham","CLE","WR",27,5,"WR","robust",19.0575,8,1.884125,1.808772,15.59725,22.377,1,"Odell Beckham","WR","CLE","NYJ","$7800","16.82","2.16"
"411","11679","Odell","Beckham","CLE","WR",27,5,"WR","weighted",19.2137267598171,8,1.45392016000273,2.63727714486651,14.906,22.4061187335092,1,"Odell Beckham","WR","CLE","NYJ","$7800","16.82","2.16"
"412","11680","Jarvis","Landry","CLE","WR",27,5,"WR","average",11.859818954019,37,0.179098120685619,1.69762956245546,9.251,13.2759663390663,4,"Jarvis Landry","WR","CLE","NYJ","$5800","11.46","1.98"
"413","11680","Jarvis","Landry","CLE","WR",27,5,"WR","robust",12.0700233415233,34,0.160898341523342,1.289862,9.251,13.2759663390663,4,"Jarvis Landry","WR","CLE","NYJ","$5800","11.46","1.98"
"414","11680","Jarvis","Landry","CLE","WR",27,5,"WR","weighted",11.9000369410827,37,0.225378390400843,1.90357839025315,8.3,13.2758018308029,4,"Jarvis Landry","WR","CLE","NYJ","$5800","11.46","1.98"
"415","11681","Paul","Richardson","WAS","WR",27,5,"WR","average",8.45651428571429,58,0.271983333333333,1.20807456013987,7.03,10.0813,5,"Paul Richardson","WR","WSH","DAL","$4000","10.45","2.61"
"416","11681","Paul","Richardson","WAS","WR",27,5,"WR","robust",8.32275,58,0.0619999999999976,1.3387878,7.03,10.0813,5,"Paul Richardson","WR","WSH","DAL","$4000","10.45","2.61"
"417","11681","Paul","Richardson","WAS","WR",27,5,"WR","weighted",8.52683104273609,57,0.289703911040885,1.28405194755265,6.7,10.0482610248447,5,"Paul Richardson","WR","WSH","DAL","$4000","10.45","2.61"
"418","11686","T.J.","Jones","NYG","WR",27,5,"WR","average",0.009,171,0.00116666666666667,0.00636396103067893,0.00045,0.00855,16,"T.J. Jones","WR","NYG","BUF","N/A","0.94","N/A"
"419","11686","T.J.","Jones","NYG","WR",27,5,"WR","robust",0.009,171,0.000874999999999999,0.0066717,0.00045,0.00855,16,"T.J. Jones","WR","NYG","BUF","N/A","0.94","N/A"
"420","11686","T.J.","Jones","NYG","WR",27,5,"WR","weighted",0.009,168,0.00172043010752688,0.00636396103067893,0,0.00800288753799392,16,"T.J. Jones","WR","NYG","BUF","N/A","0.94","N/A"
"421","11695","Eric","Ebron","IND","TE",26,5,"TE","average",7.50070833333333,20,0.532806547619048,1.09576221840585,6.345,9.1085,3,"Eric Ebron","TE","IND","TEN","$3800","7.03","1.85"
"422","11695","Eric","Ebron","IND","TE",26,5,"TE","robust",7.52375,17,0.0133749999999999,0.171240300000001,6.345,9.1085,3,"Eric Ebron","TE","IND","TEN","$3800","7.03","1.85"
"423","11695","Eric","Ebron","IND","TE",26,5,"TE","weighted",7.51066319766341,17,0.241449359951452,1.14234077202515,6.1,9.07583944954128,3,"Eric Ebron","TE","IND","TEN","$3800","7.03","1.85"
"424","11701","Xavier","Grimble","PIT","TE",27,5,"TE","average",1.42383333333333,75,0.0294999999999999,0.453871531015845,0.92175,2.0475,9,"Xavier Grimble","TE","PIT","SEA","$2500","1.29","0.52"
"425","11701","Xavier","Grimble","PIT","TE",27,5,"TE","robust",1.399,75,0.0844999999999998,0.2690919,0.92175,2.0475,9,"Xavier Grimble","TE","PIT","SEA","$2500","1.29","0.52"
"426","11701","Xavier","Grimble","PIT","TE",27,5,"TE","weighted",1.55340339440261,72,0.0370628874681265,0.353958903775602,1.287,2.0404495412844,9,"Xavier Grimble","TE","PIT","SEA","$2500","1.29","0.52"
"427","11705","Trey","Burton","CHI","TE",28,5,"TE","average",6.28357142857143,24,0.627071428571429,1.27394111024841,4.6643,7.8988,3,"Trey Burton","TE","CHI","DEN","$3700","7.21","1.95"
"428","11705","Trey","Burton","CHI","TE",28,5,"TE","robust",6.2805,24,0.5805,1.497426,4.6643,7.8988,3,"Trey Burton","TE","CHI","DEN","$3700","7.21","1.95"
"429","11705","Trey","Burton","CHI","TE",28,5,"TE","weighted",6.33952316076294,24,0.549308739058993,1.40442288436274,4.4,7.923649,3,"Trey Burton","TE","CHI","DEN","$3700","7.21","1.95"
"430","11747","James","White","NEP","RB",27,5,"RB","average",13.6611758096422,27,0.0375801775470492,1.39416292120266,12.0313,15.415061467247,7,"James White","RB","NE","MIA","$5100","13.23","2.59"
"431","11747","James","White","NEP","RB",27,5,"RB","robust",13.7588076668739,26,0.0588076668739266,1.808772,12.0313,15.415061467247,7,"James White","RB","NE","MIA","$5100","13.23","2.59"
"432","11747","James","White","NEP","RB",27,5,"RB","weighted",13.4749551185108,24,0.909585659600101,1.4465394685504,11.959,15.4021554943446,7,"James White","RB","NE","MIA","$5100","13.23","2.59"
"433","11758","Cody","Latimer","NYG","WR",27,5,"WR","average",7.98314285714286,64,0.0134000000000007,0.862931134481277,6.724,8.808,6,"Cody Latimer","WR","NYG","BUF","$3700","8.41","2.27"
"434","11758","Cody","Latimer","NYG","WR",27,5,"WR","robust",8.289,59,0.0857499999999991,0.757608600000001,6.724,8.808,6,"Cody Latimer","WR","NYG","BUF","$3700","8.41","2.27"
"435","11758","Cody","Latimer","NYG","WR",27,5,"WR","weighted",8.07426844359829,63,0.0985935209046067,0.924100939014596,6.4,8.824445,6,"Cody Latimer","WR","NYG","BUF","$3700","8.41","2.27"
"436","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","average",16.2929370697455,26,0.65989119384308,1.97743246065671,13.4045078464656,18.20062,6,"Jimmy Garoppolo","QB","SF","CIN","$6000","16.8","2.8"
"437","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","robust",16.4027398720547,26,0.683164050209484,2.3439906,13.4045078464656,18.20062,6,"Jimmy Garoppolo","QB","SF","CIN","$6000","16.8","2.8"
"438","11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","weighted",16.3957653864527,23,0.7398947628147,2.15284019935945,12.88,18.1854379027356,6,"Jimmy Garoppolo","QB","SF","CIN","$6000","16.8","2.8"
"439","11783","John","Brown","BUF","WR",29,5,"WR","average",13.4293214285714,30,0.841946428571429,3.18977780984671,10.2676,18.17,3,"John Brown","WR","BUF","NYG","$5200","10.67","2.05"
"440","11783","John","Brown","BUF","WR",29,5,"WR","robust",13.0115,31,0.350375000000001,2.8495572,10.2676,18.17,3,"John Brown","WR","BUF","NYG","$5200","10.67","2.05"
"441","11783","John","Brown","BUF","WR",29,5,"WR","weighted",13.4986474428305,28,0.434034271431551,3.54890358354698,10.096,18.2863984168865,3,"John Brown","WR","BUF","NYG","$5200","10.67","2.05"
"442","11812","Ryan","Grant","OAK","WR",29,5,"WR","average",6.01066666666667,89,0.388535714285713,1.13009033562219,4.78375,7.5225,7,"Ryan Grant","WR","OAK","KC","$3200","5.63","1.76"
"443","11812","Ryan","Grant","OAK","WR",29,5,"WR","robust",5.987,89,0.213625,0.359530500000001,4.78375,7.5225,7,"Ryan Grant","WR","OAK","KC","$3200","5.63","1.76"
"444","11812","Ryan","Grant","OAK","WR",29,5,"WR","weighted",6.07302961672474,86,0.104925170092088,1.31114800317271,4.5,7.5487375,7,"Ryan Grant","WR","OAK","KC","$3200","5.63","1.76"
"445","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","average",0,83,0,NA,0,0,14,"Garrett Gilbert","QB","CLE","NYJ","$4000","0","N/A"
"446","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","robust",0,83,0,0,0,0,14,"Garrett Gilbert","QB","CLE","NYJ","$4000","0","N/A"
"447","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","weighted",0,69,0,NA,0,0,14,"Garrett Gilbert","QB","CLE","NYJ","$4000","0","N/A"
"448","11886","Damien","Williams","KCC","RB",27,5,"RB","average",15.3308759205163,17,0.280875920516303,2.64552191582394,11.8859920105299,18.746,5,"Damien Williams","RB","KC","OAK","$5800","16.2","2.79"
"449","11886","Damien","Williams","KCC","RB",27,5,"RB","robust",15.49525,15,0.145249999999999,1.9184844,11.8859920105299,18.746,5,"Damien Williams","RB","KC","OAK","$5800","16.2","2.79"
"450","11886","Damien","Williams","KCC","RB",27,5,"RB","weighted",15.2218517226114,16,0.437981977566531,2.85984622303623,11.1171314436141,18.7440172823219,5,"Damien Williams","RB","KC","OAK","$5800","16.2","2.79"
"451","11890","Albert","Wilson","MIA","WR",27,5,"WR","average",6.88466666666667,76,0.102392857142857,3.03355254885533,4.316,11.041,6,"Albert Wilson","WR","MIA","NE","$3800","4.3","1.13"
"452","11890","Albert","Wilson","MIA","WR",27,5,"WR","robust",6.9475,77,0.109499999999999,1.9955796,4.316,11.041,6,"Albert Wilson","WR","MIA","NE","$3800","4.3","1.13"
"453","11890","Albert","Wilson","MIA","WR",27,5,"WR","weighted",7.14268260836986,72,0.163533549722326,3.21691088897897,4.298,11.0200765957447,6,"Albert Wilson","WR","MIA","NE","$3800","4.3","1.13"
"454","11894","David","Fluellen","TEN","RB",27,5,"RB","average",0.563630626622173,153,0.0643942962128162,0.385778810988993,0.124522506488691,1.0152,NA,"David Fluellen","RB","TEN","IND","$3000","0.46","0.15"
"455","11894","David","Fluellen","TEN","RB",27,5,"RB","robust",0.541,153,0.136125,0.415128,0.124522506488691,1.0152,NA,"David Fluellen","RB","TEN","IND","$3000","0.46","0.15"
"456","11894","David","Fluellen","TEN","RB",27,5,"RB","weighted",0.513733000382622,118,0.171355848195802,0.417484219700427,0.0411531331108639,0.953555927051672,NA,"David Fluellen","RB","TEN","IND","$3000","0.46","0.15"
"457","11925","Allen","Hurns","MIA","WR",28,5,"WR","average",4.8325,99,0.146666666666667,1.46314971892831,2.8575,6.41275,8,"Allen Hurns","WR","MIA","NE","$3200","6.07","1.9"
"458","11925","Allen","Hurns","MIA","WR",28,5,"WR","robust",4.986,98,0.2985,1.5396801,2.8575,6.41275,8,"Allen Hurns","WR","MIA","NE","$3200","6.07","1.9"
"459","11925","Allen","Hurns","MIA","WR",28,5,"WR","weighted",4.74720325203252,99,0.215807076171164,1.59901793265344,2.48,6.40735531914894,8,"Allen Hurns","WR","MIA","NE","$3200","6.07","1.9"
"460","11931","Bennie","Fowler","NYG","WR",28,5,"WR","average",5.37714285714286,94,0.343302380952381,1.33220962171517,3.728,7.084,8,"Bennie Fowler","WR","NYG","BUF","N/A","7.56","N/A"
"461","11931","Bennie","Fowler","NYG","WR",28,5,"WR","robust",5.41225,93,0.16275,1.097124,3.728,7.084,8,"Bennie Fowler","WR","NYG","BUF","N/A","7.56","N/A"
"462","11931","Bennie","Fowler","NYG","WR",28,5,"WR","weighted",5.23862256068539,93,0.102110999236682,1.40640878969343,3.62,6.99842360248447,8,"Bennie Fowler","WR","NYG","BUF","N/A","7.56","N/A"
"463","11938","Adam","Thielen","MIN","WR",29,5,"WR","average",16.9538616412214,12,0.505830688840422,2.22802017860123,14.7693229007634,20.3305,2,"Adam Thielen","WR","MIN","GB","$7100","15.17","2.14"
"464","11938","Adam","Thielen","MIN","WR",29,5,"WR","robust",16.5134599236641,12,0.393584923664122,2.0571075,14.7693229007634,20.3305,2,"Adam Thielen","WR","MIN","GB","$7100","15.17","2.14"
"465","11938","Adam","Thielen","MIN","WR",29,5,"WR","weighted",17.1700534893792,12,0.795508280199314,2.43308298195098,14.6774198473282,20.3430963060686,2,"Adam Thielen","WR","MIN","GB","$7100","15.17","2.14"
"466","11951","Willie","Snead","BAL","WR",27,5,"WR","average",7.96948571428571,66,0.136204761904761,1.08494020023928,7.072,9.6,6,"Willie Snead","WR","BAL","ARI","$4500","10.13","2.25"
"467","11951","Willie","Snead","BAL","WR",27,5,"WR","robust",7.88025,66,0.24075,0.726473999999999,7.072,9.6,6,"Willie Snead","WR","BAL","ARI","$4500","10.13","2.25"
"468","11951","Willie","Snead","BAL","WR",27,5,"WR","weighted",8.0101299057114,64,0.0902395931794588,1.14095920397897,7.06,9.55171428571429,6,"Willie Snead","WR","BAL","ARI","$4500","10.13","2.25"
"469","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","average",4.2648,104,0.0809000000000006,0.813210181933306,3.2592,5.0248,8,"Dontrelle Inman","WR","LAC","DET","$3000","3.73","1.24"
"470","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","robust",4.3175,103,0.0242500000000003,0.8836296,3.2592,5.0248,8,"Dontrelle Inman","WR","LAC","DET","$3000","3.73","1.24"
"471","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","weighted",4.11687445573295,105,0.0730599458907442,0.816591911295118,3.14,4.92118419452888,8,"Dontrelle Inman","WR","LAC","DET","$3000","3.73","1.24"
"472","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","average",7.67399047619048,69,0.274323809523811,0.86558108750574,6.541,8.7484,6,"Taylor Gabriel","WR","CHI","DEN","$3700","7.79","2.11"
"473","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","robust",7.5815,68,0.0571250000000001,0.281694000000001,6.541,8.7484,6,"Taylor Gabriel","WR","CHI","DEN","$3700","7.79","2.11"
"474","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","weighted",7.71493586292173,69,0.434049515494059,0.99267862384312,6.4,8.7996785,6,"Taylor Gabriel","WR","CHI","DEN","$3700","7.79","2.11"
"475","12040","Keith","Smith","ATL","RB",27,5,"RB","average",0.120333333333333,168,0.03,0.0903193408597147,0.0057,0.19055,NA,"Keith Smith","RB","ATL","PHI","$3000","0.63","0.21"
"476","12040","Keith","Smith","ATL","RB",27,5,"RB","robust",0.12025,168,0.031,0.088956,0.0057,0.19055,NA,"Keith Smith","RB","ATL","PHI","$3000","0.63","0.21"
"477","12040","Keith","Smith","ATL","RB",27,5,"RB","weighted",0.121387096774194,131,0.0287204301075269,0.107666616273891,0,0.176645136778115,NA,"Keith Smith","RB","ATL","PHI","$3000","0.63","0.21"
"478","12110","Cameron","Brate","TBB","TE",28,5,"TE","average",5.09857142857143,30,0.0495714285714284,1.21680015575592,3.7569,6.818,4,"Cameron Brate","TE","TB","CAR","$2700","4.42","1.64"
"479","12110","Cameron","Brate","TBB","TE",28,5,"TE","robust",5.11125,31,0.120749999999999,1.1964582,3.7569,6.818,4,"Cameron Brate","TE","TB","CAR","$2700","4.42","1.64"
"480","12110","Cameron","Brate","TBB","TE",28,5,"TE","weighted",5.06916329958923,30,0.030875103492134,1.33451903934119,3.6,6.80971802325581,4,"Cameron Brate","TE","TB","CAR","$2700","4.42","1.64"
"481","12140","Jameis","Winston","TBB","QB",25,4,"QB","average",19.2197972321674,15,0.213607337165023,1.03784046678693,17.5632356072707,20.2323,4,"Jameis Winston","QB","TB","CAR","$5900","18.36","3.11"
"482","12140","Jameis","Winston","TBB","QB",25,4,"QB","robust",19.31575,12,0.0527000000000015,0.636035399999998,17.5632356072707,20.2323,4,"Jameis Winston","QB","TB","CAR","$5900","18.36","3.11"
"483","12140","Jameis","Winston","TBB","QB",25,4,"QB","weighted",19.2997189677006,12,0.097691462556309,1.10185167418997,17.0021778573395,20.2618693925234,4,"Jameis Winston","QB","TB","CAR","$5900","18.36","3.11"
"484","12141","Marcus","Mariota","TEN","QB",26,4,"QB","average",15.8306655983509,27,0.552952521623915,1.35589111179364,13.9780814319194,17.39244,6,"Marcus Mariota","QB","TEN","IND","$5000","17.27","3.45"
"485","12141","Marcus","Mariota","TEN","QB",26,4,"QB","robust",15.8139016436904,27,0.407776643690351,1.378818,13.9780814319194,17.39244,6,"Marcus Mariota","QB","TEN","IND","$5000","17.27","3.45"
"486","12141","Marcus","Mariota","TEN","QB",26,4,"QB","weighted",15.8419723201387,24,0.477862770696516,1.47755157209996,13.5572591884563,17.39338185,6,"Marcus Mariota","QB","TEN","IND","$5000","17.27","3.45"
"487","12142","Brett","Hundley","ARI","QB",26,4,"QB","average",1.13453333333333,56,0.0571333333333333,1.08340417573498,0.0472,2.3792,12,"Brett Hundley","QB","ARI","BAL","$4000","0","N/A"
"488","12142","Brett","Hundley","ARI","QB",26,4,"QB","robust",1.0635,54,0.00790000000000002,0.67132128,0.0472,2.3792,12,"Brett Hundley","QB","ARI","BAL","$4000","0","N/A"
"489","12142","Brett","Hundley","ARI","QB",26,4,"QB","weighted",1.1181889635301,42,0.0378070924209981,1.22063036385771,0,2.20322935779816,12,"Brett Hundley","QB","ARI","BAL","$4000","0","N/A"
"490","12145","Sean","Mannion","MIN","QB",27,4,"QB","average",0.379158333333333,77,0.0895472222222222,0.201411850583712,0.0390333333333333,0.49664,13,"Sean Mannion","QB","MIN","GB","$4000","0","N/A"
"491","12145","Sean","Mannion","MIN","QB",27,4,"QB","robust",0.3886,76,0.0506416666666666,0.23840208,0.0390333333333333,0.49664,13,"Sean Mannion","QB","MIN","GB","$4000","0","N/A"
"492","12145","Sean","Mannion","MIN","QB",27,4,"QB","weighted",0.371948719682518,61,0.101795221469462,0.231624789090599,0,0.494587234042553,13,"Sean Mannion","QB","MIN","GB","$4000","0","N/A"
"493","12150","Todd","Gurley","LAR","RB",25,4,"RB","average",15.4277657545968,15,0.06232779433868,1.22705566048107,13.7384107795378,16.9755,5,"Todd Gurley","RB","LA","NO","$7000","15.33","2.19"
"494","12150","Todd","Gurley","LAR","RB",25,4,"RB","robust",15.1775,18,0.4975,0.4247649,13.7384107795378,16.9755,5,"Todd Gurley","RB","LA","NO","$7000","15.33","2.19"
"495","12150","Todd","Gurley","LAR","RB",25,4,"RB","weighted",15.4315412910759,15,0.425562808751824,1.32297752717854,13.32,17.0093627968338,5,"Todd Gurley","RB","LA","NO","$7000","15.33","2.19"
"496","12151","Melvin","Gordon","LAC","RB",26,4,"RB","average",0,171,0,NA,0,0,NA,"Melvin Gordon","RB","LAC","DET","$7300","0","N/A"
"497","12151","Melvin","Gordon","LAC","RB",26,4,"RB","robust",0,171,0,0,0,0,NA,"Melvin Gordon","RB","LAC","DET","$7300","0","N/A"
"498","12151","Melvin","Gordon","LAC","RB",26,4,"RB","weighted",0,134,0,NA,0,0,NA,"Melvin Gordon","RB","LAC","DET","$7300","0","N/A"
"499","12152","Tevin","Coleman","SFO","RB",26,4,"RB","average",0,171,0,NA,0,0,NA,"Tevin Coleman","RB","SF","CIN","$4800","0","N/A"
"500","12152","Tevin","Coleman","SFO","RB",26,4,"RB","robust",0,171,0,0,0,0,NA,"Tevin Coleman","RB","SF","CIN","$4800","0","N/A"
"501","12152","Tevin","Coleman","SFO","RB",26,4,"RB","weighted",0,134,0,NA,0,0,NA,"Tevin Coleman","RB","SF","CIN","$4800","0","N/A"
"502","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","average",3.25497486613119,95,0.142132306911604,2.42142379359635,0.74,6.13688689759036,NA,"T.J. Yeldon","RB","BUF","NYG","$3200","1.76","0.55"
